True_Label,LogisticRegression_conf,LogisticRegression_pred,RidgeClassifier_conf,RidgeClassifier_pred,LinearDiscriminantAnalysis_conf,LinearDiscriminantAnalysis_pred,ShrinkageLDA_conf,ShrinkageLDA_pred,QuadraticDiscriminantAnalysis_conf,QuadraticDiscriminantAnalysis_pred,RegularizedQDA_conf,RegularizedQDA_pred,LinearSVC_conf,LinearSVC_pred,SVC_rbf_conf,SVC_rbf_pred,HingeSGDClassifier_conf,HingeSGDClassifier_pred,LogLossSGDClassifier_conf,LogLossSGDClassifier_pred,PolynomialSGDClassifier_conf,PolynomialSGDClassifier_pred,GaussianNB_conf,GaussianNB_pred,DecisionTreeClassifier_conf,DecisionTreeClassifier_pred,FullDecisionTreeClassifier_conf,FullDecisionTreeClassifier_pred,RandomForestClassifier_conf,RandomForestClassifier_pred,KNeighborsClassifier_conf,KNeighborsClassifier_pred,BaggingClassifier_conf,BaggingClassifier_pred,AdaBoostClassifier_conf,AdaBoostClassifier_pred
Dropout,0.7815768973134114,1,0.7702721746928524,1,0.7835125525575694,1,0.6011864853539204,1,0.6805630154860481,1,0.3353169283456444,0,0.6731499290562348,1,0.9311939523782619,1,0.5468785042056534,1,0.9994875142209191,1,0.42333476293693756,0,0.06282445713802995,0,0.826325215420226,1,0.6966880450003393,1,0.86,1,0.35414326191589873,0,0.9104745634009926,1,0.9042657361962345,1
Dropout,0.9961450160738802,1,0.9760084109750287,1,0.9939423790066237,1,0.9554484944719196,1,1.0,1,0.9999208769199887,1,0.9711090347631373,1,0.8488317207493882,1,0.9179693142571355,1,0.999785152428805,1,0.5001754552123119,1,0.9984250263304204,1,0.2290668154093673,0,0.46978168618830785,0,0.62,1,0.9096253879039956,1,0.5890284334186946,1,0.7772978326768144,1
Graduate,0.05084064043456704,0,0.07862250182567762,0,0.018108553099320024,0,0.05137710742911428,0,0.000557589010410419,0,0.006961685322403441,0,0.09681590122576211,0,0.03217484237965572,0,0.1409321441781308,0,0.00012796505823442494,0,0.34824173694146954,0,0.003289691110874478,0,0.2290668154093673,0,0.19647237263991799,0,0.07,0,0.20196648982680582,0,0.073814740295057,0,0.2232582448020944,0
Dropout,0.9995546632946708,1,0.9725475931531495,1,0.9933209129399662,1,0.9627331243369632,1,1.0,1,0.999999985247007,1,0.9929537429247463,1,0.9749884723485996,1,0.9854253422426342,1,1.0,1,0.7715211215738126,1,0.9998660736696148,1,0.826325215420226,1,0.6966880450003393,1,0.99,1,0.9433626377200515,1,0.9199608135693336,1,0.9452831509072912,1
Dropout,0.9970522927807786,1,0.9725347681747571,1,0.9912366441466387,1,0.9306100359773614,1,0.9999998870121672,1,0.9968933999598618,1,0.9759895102927928,1,0.9756779410306151,1,0.9538968960752617,1,0.9999999850423453,1,0.3652803154537245,0,0.823661033298498,1,0.826325215420226,1,0.5867850529422234,1,0.8,1,0.7968938095939138,1,0.544819769418454,1,0.9423422128090987,1
Graduate,0.06492612865786662,0,0.08476047820306945,0,0.016808659713356544,0,0.09281302778121792,0,0.9999996502367154,1,0.9995998293418195,1,0.11978095587823474,0,0.27739837392000827,0,0.18522745786207606,0,0.168220492647273,0,0.17913521158090492,0,0.8361499101784069,1,0.2290668154093673,0,0.19647237263991799,0,0.2,0,0.30909311127276656,0,0.16029416156633094,0,0.11126492136633095,0
Graduate,0.01712248715108522,0,0.049340017711494745,0,0.007181663635544178,0,0.06029503627217081,0,0.9744936293514261,1,0.9877622917832667,1,0.058927283720828096,0,0.10215018527533365,0,0.08265957439839713,0,0.00017884838454529373,0,0.12291353633989441,0,0.6323167622782927,1,0.2290668154093673,0,0.19647237263991799,0,0.12,0,0.23962593739063193,0,0.10188006590559755,0,0.06325913843364431,0
Dropout,0.05127885058101844,0,0.08536525189442475,0,0.020362539502951194,0,0.07442973278369747,0,0.0004727842745165792,0,0.004866654800782121,0,0.09402056264712363,0,0.07602870750879435,0,0.12696544475933388,0,0.0002628226478511575,0,0.2650409263711163,0,0.037841608956514027,0,0.2290668154093673,0,0.19647237263991799,0,0.11,0,0.19967379253350334,0,0.08786329480453434,0,0.15468407690561148,0
Graduate,0.027757326308559205,0,0.05476998043570491,0,0.009770845324208244,0,0.04856145704818793,0,6.325185115398476e-08,0,0.0003671950930959449,0,0.07124780011740026,0,0.025211447666075536,0,0.09858011043243561,0,6.08101264343297e-07,0,0.2675965645755582,0,0.004739484157615437,0,0.2290668154093673,0,0.19647237263991799,0,0.01,0,0.09899050473462292,0,0.073814740295057,0,0.08035386511802586,0
Dropout,0.9999869939478608,1,0.998132135995361,1,0.999917395720171,1,0.9956752762497927,1,1.0,1,0.9999999990222881,1,0.9993120915380498,1,0.9956198913732776,1,0.9951377953113456,1,1.0,1,0.7176639388551023,1,0.9985498211681992,1,0.826325215420226,1,0.6966880450003393,1,0.92,1,0.9433626377200515,1,0.9199608135693336,1,0.9735700271412726,1
Graduate,0.012764501046652388,0,0.03097050638817429,0,0.004131412696700032,0,0.026679366052936526,0,2.36469966074115e-06,0,0.0006772131888086749,0,0.04398112122524669,0,0.04725764600986871,0,0.06419951887163196,0,6.238447147755011e-08,0,0.29086143012530774,0,0.026550930915292797,0,0.2290668154093673,0,0.19647237263991799,0,0.17,0,0.11980241778264764,0,0.08722355694695602,0,0.16739742993075296,0
Graduate,0.2030487285960887,0,0.15899934797888476,0,0.057403006028862724,0,0.12612195329420983,0,0.002699627393270968,0,0.023583680804005826,0,0.2181794313005267,0,0.1286231685822509,0,0.35902871843918305,0,0.0019608796657040184,0,0.33598784751728605,0,0.01618696514194177,0,0.2290668154093673,0,0.19647237263991799,0,0.16,0,0.36272301467206797,0,0.073814740295057,0,0.23464983981452656,0
Graduate,0.24192991788644713,0,0.3782101610607589,0,0.24661210145843238,0,0.34166617359317975,0,2.2305059428119802e-05,0,0.20054678529128048,0,0.27980173506394346,0,0.17817734317033845,0,0.3201353117955445,0,0.99905963262548,1,0.1540412814739173,0,0.052928292412670594,0,0.826325215420226,1,0.29151674969854124,0,0.36,0,0.19967379253350334,0,0.2234480732734097,0,0.2763860517277193,0
Graduate,0.08829783445181616,0,0.11234390822929834,0,0.032113959477238385,0,0.07684191334312651,0,0.0011044625694060595,0,0.012804754919280707,0,0.1329937472102827,0,0.07085108773164658,0,0.18928716190584088,0,0.005579953903090407,0,0.3270329761138818,0,0.005395808054423,0,0.2290668154093673,0,0.19647237263991799,0,0.12,0,0.20196648982680582,0,0.16901632072454878,0,0.26692188814239265,0
Graduate,0.007790941172007071,0,0.07808907178584697,0,0.01425338197128112,0,0.08464905042757176,0,0.2903160262919734,0,0.9318957182964358,1,0.03546786618663698,0,0.2619923386473801,0,0.06425156432290968,0,8.778051618918425e-10,0,0.12547860665877952,0,0.9981654127142366,1,0.2290668154093673,0,0.29151674969854124,0,0.26,0,0.2409347334155106,0,0.28603050227474613,0,0.13642334497727665,0
Graduate,0.0035592675972258014,0,0.016827462146777505,0,0.0018202770705366689,0,0.02281945243043093,0,3.210262404003903e-07,0,0.0007904958150066283,0,0.01674209070405148,0,0.014619221294630318,0,0.027397346324037918,0,9.637175724108715e-08,0,0.1486627729334151,0,0.007566772371340681,0,0.2290668154093673,0,0.19647237263991799,0,0.16,0,0.11980241778264764,0,0.10699754186450643,0,0.08639392504751946,0
Dropout,0.9202145123685587,1,0.836055641723253,1,0.8800030729468883,1,0.683873463456208,1,0.9995817740326608,1,0.9782890652331674,1,0.7908285916784618,1,0.39680266823405697,0,0.7059837969379735,1,0.999999682040434,1,0.23311131098159105,0,0.986695434317166,1,0.826325215420226,1,0.5015429373727247,1,0.61,1,0.3655580152960212,0,0.6349050166539139,1,0.4138147455031035,0
Dropout,0.3361700198903983,0,0.19698902647739136,0,0.07642064093995815,0,0.13691606257443745,0,1.0,1,0.9784678377499347,1,0.3853050020825415,0,0.5189669092592262,1,0.4364770565012047,0,0.000495482915812473,0,0.3618764906328335,0,0.8012898169811807,1,0.2290668154093673,0,0.5164015523722175,1,0.47,0,0.6635701654017254,1,0.5559557860614657,1,0.30564998844622615,0
Dropout,0.7640250205561204,1,0.6139285907424231,1,0.5546819679875112,1,0.47717210089002726,0,0.8259592375343623,1,0.533340383874274,1,0.6196035635048258,1,0.7920124784306647,1,0.6098477535058651,1,0.9945312708098667,1,0.41443545487835304,0,0.20389347050745382,0,0.826325215420226,1,0.6966880450003393,1,0.86,1,0.6798714983673422,1,0.8629119502722077,1,0.7035132648482811,1
Graduate,0.1403257041963073,0,0.21604268339536964,0,0.08764896851673054,0,0.1131272505728873,0,0.004825641103038245,0,0.030399200224297863,0,0.19091985845475673,0,0.21395663282430694,0,0.1999008072110646,0,0.004058136955774061,0,0.36279549729510074,0,0.04929858615318595,0,0.2290668154093673,0,0.19647237263991799,0,0.23,0,0.09899050473462292,0,0.07811676537043233,0,0.15072111298468388,0
Dropout,0.9998829484217328,1,0.9978634574249539,1,0.9998669818216407,1,0.9938242946393469,1,1.0,1,0.9999686203595561,1,0.9976278265856531,1,0.9974271376945246,1,0.9912239574751791,1,0.9999999999997844,1,0.5554224481325308,1,0.9998994466818157,1,0.826325215420226,1,0.6966880450003393,1,0.9,1,0.9433626377200515,1,0.9199608135693336,1,0.9971395064579008,1
Graduate,0.1326440567107786,0,0.14872389500666824,0,0.050833834100516895,0,0.09522435730497092,0,0.0005309508891124745,0,0.01630950244603871,0,0.1700291892176977,0,0.11797643191539427,0,0.25962426150392537,0,0.011740426310540397,0,0.32350186784185536,0,0.010282643668330699,0,0.826325215420226,1,0.5796846782464239,1,0.51,1,0.35035405215477383,0,0.6096370902921963,1,0.4999810589530485,0
Dropout,0.961541195914875,1,0.876476300448022,1,0.9254297961460989,1,0.8472545641866761,1,1.0,1,0.9999746362650392,1,0.8963975676240811,1,0.9526942166309739,1,0.8149781315194892,1,0.9999997764215289,1,0.6314219896556248,1,0.9750734637101699,1,0.826325215420226,1,0.49376223202195535,0,0.88,1,0.8621945689617103,1,0.7680710975846375,1,0.8667282930214188,1
Graduate,0.1130629337812864,0,0.13813233440770584,0,0.04612584769623407,0,0.13836889867390756,0,0.0030621803993666264,0,0.016465646160769086,0,0.1541124881137281,0,0.1055947394672923,0,0.20154046107417037,0,0.010088871876465344,0,0.3276790334704412,0,0.036428633667389916,0,0.2290668154093673,0,0.30637536469803395,0,0.22,0,0.4946713850705916,0,0.15921383846283704,0,0.23071131724525046,0
Graduate,0.04665370381525391,0,0.09973971312834855,0,0.02568859260280676,0,0.07506381823037567,0,5.278999274513906e-05,0,0.0027497570919277447,0,0.09523189621478449,0,0.10156317283740883,0,0.13296182290701902,0,3.437366646874551e-08,0,0.33978390471050873,0,0.014213262157686894,0,0.2290668154093673,0,0.19647237263991799,0,0.12,0,0.09899050473462292,0,0.11031084936613264,0,0.29377838578475607,0
Dropout,0.9993348367072533,1,0.9892358846340132,1,0.9983873631616305,1,0.9816825054629752,1,1.0,1,0.9999854265423127,1,0.991357396203313,1,0.9830937193432449,1,0.9643596730638582,1,0.9999999999999984,1,0.7724104616659637,1,0.9765302833358755,1,0.826325215420226,1,0.6966880450003393,1,0.92,1,0.9433626377200515,1,0.9028598971691105,1,0.9193641730605208,1
Dropout,0.9986511278174179,1,0.938561344861669,1,0.9730555222116298,1,0.9205572683489215,1,1.0,1,0.9999999622433143,1,0.9861721359846547,1,0.9849453702200486,1,0.9672422454317686,1,0.9999999999999272,1,0.7205592980107027,1,0.9984431108821151,1,0.826325215420226,1,0.6966880450003393,1,0.95,1,0.9433626377200515,1,0.9199608135693336,1,0.9700792186855921,1
Graduate,0.011151733667006725,0,0.02520844080807676,0,0.002435027982750637,0,0.022580027517791534,0,0.16013539926533607,0,0.005994573745942298,0,0.03671970005633855,0,0.052299442717991605,0,0.06772156725242136,0,2.348415650832436e-08,0,0.24151425422955963,0,0.07936718203968177,0,0.2290668154093673,0,0.42337873145194943,0,0.29,0,0.2721952565069934,0,0.3000971407271663,0,0.28329952325731356,0
Graduate,0.0408755816602997,0,0.09442478198024704,0,0.024255639724743316,0,0.10732989299080242,0,0.017053796405583875,0,0.03021666560639391,0,0.07881908646693263,0,0.0801907036410532,0,0.11804382419156127,0,0.0050816143747507425,0,0.2851433422715527,0,0.028363027281060726,0,0.2290668154093673,0,0.3987178549633321,0,0.32,0,0.4946713850705916,0,0.2371794686756817,0,0.14043658543856746,0
Graduate,0.019447777717959802,0,0.07862095554728092,0,0.016164905144885,0,0.0909696819303587,0,0.47413655313438435,0,0.9468939184235097,1,0.06783468217162755,0,0.20831882499878285,0,0.07088870632070629,0,0.030780643682559616,0,0.06160522524548147,0,0.9998584110488602,1,0.2290668154093673,0,0.19647237263991799,0,0.35,0,0.35035405215477383,0,0.32374181610427943,0,0.19530485264965552,0
Dropout,0.9942689655141542,1,0.8754626911418779,1,0.9108499081184662,1,0.7899223691422826,1,1.0,1,0.999993785769266,1,0.9632117373878797,1,0.9626705928254224,1,0.9501920957119848,1,0.9999999988343321,1,0.6694696082366784,1,0.8742428896769806,1,0.826325215420226,1,0.6966880450003393,1,0.91,1,0.9433626377200515,1,0.9199608135693336,1,0.7966178004361675,1
Graduate,0.4196009816940667,0,0.37086909616231456,0,0.23591688011817402,0,0.21932722883385636,0,0.007052835054118961,0,0.042322606854605385,0,0.38353676532206615,0,0.2723478778178684,0,0.3853775747594181,0,0.7898725592022505,1,0.38932201718831283,0,0.01400647391483852,0,0.2290668154093673,0,0.19647237263991799,0,0.03,0,0.19817483011759343,0,0.0833505451920226,0,0.18024381502558345,0
Graduate,0.02024180719876545,0,0.046305095498458335,0,0.007620007772378923,0,0.03501735442218179,0,0.00301105699661186,0,0.008116464872508836,0,0.05282175851525946,0,0.03319934398089852,0,0.09949067139821414,0,9.203720641470792e-05,0,0.2875947292247294,0,0.006164786664037529,0,0.2290668154093673,0,0.19647237263991799,0,0.07,0,0.09899050473462292,0,0.0926680613056827,0,0.08073815279583071,0
Graduate,0.2618242284544894,0,0.26520332173202527,0,0.12952174116197057,0,0.152665854430598,0,0.003094651409639761,0,0.027846085477737155,0,0.26875170800372394,0,0.1341950303399603,0,0.29727328225939564,0,0.011687882694085716,0,0.3487022755861829,0,0.06192210788855022,0,0.2290668154093673,0,0.3845395706188093,0,0.16,0,0.09899050473462292,0,0.1594569150744018,0,0.19064032944638495,0
Dropout,0.002121314249665107,0,0.021670819541151888,0,0.0019210373967457617,0,0.02936460298168231,0,0.09553165092409698,0,0.8028723538813368,1,0.014791313903087988,0,0.2168190606216957,0,0.04511303209136965,0,1.1517453657461374e-12,0,0.1433082701095336,0,0.993383845386955,1,0.2290668154093673,0,0.19647237263991799,0,0.2,0,0.2409347334155106,0,0.09245733676854631,0,0.04467025526655195,0
Graduate,0.002563907366818441,0,0.01379543358894424,0,0.0011886302118190306,0,0.012865879824542348,0,1.0138174478889827e-06,0,0.00016513613345152742,0,0.015890668844997145,0,0.029820451109962266,0,0.023079555726498936,0,1.251438952465378e-10,0,0.3028173827639366,0,0.03203547081533071,0,0.2290668154093673,0,0.19647237263991799,0,0.14,0,0.09899050473462292,0,0.09516025896112026,0,0.0436389437880272,0
Graduate,0.8356255265788906,1,0.7597035735065893,1,0.7697360633783709,1,0.55392097640212,1,0.6533929891648181,1,0.11264936057089603,0,0.7188483583468204,1,0.452835565232522,0,0.608422379168454,1,0.11626851190232601,0,0.2695854678344798,0,0.4245900967341652,0,0.2290668154093673,0,0.28949519356018605,0,0.58,1,0.20142262289632873,0,0.6087870956170834,1,0.678464703322416,1
Graduate,0.03796427273601655,0,0.06460552109843198,0,0.013640635775228116,0,0.05219587649662527,0,9.951049632403281e-07,0,0.0008920199401701973,0,0.08791867962376802,0,0.06534980154482833,0,0.1141499546905151,0,3.090732974064814e-05,0,0.3006203601587119,0,0.0028501848664901643,0,0.2290668154093673,0,0.19647237263991799,0,0.04,0,0.19817483011759343,0,0.073814740295057,0,0.12846312592629014,0
Graduate,0.09801857256699686,0,0.17616055926055044,0,0.06431820627963336,0,0.1491327522169954,0,0.0013351670343293759,0,0.016950580944521565,0,0.14164859296655302,0,0.11544908139155219,0,0.1680798459257074,0,0.0006419124348980842,0,0.31524723983599834,0,0.04360358674940117,0,0.2290668154093673,0,0.28949519356018605,0,0.1,0,0.19363540830555181,0,0.09697008638105804,0,0.11871011775164853,0
Dropout,0.9991282633915741,1,0.9793097148569284,1,0.995248121719458,1,0.9753094801853222,1,1.0,1,0.9999881414331042,1,0.991134375484876,1,0.9938372252600651,1,0.969381237316323,1,0.9999999999948613,1,0.6539221017879762,1,0.9996632212971366,1,0.826325215420226,1,0.6966880450003393,1,0.94,1,0.9433626377200515,1,0.9199608135693336,1,0.9741521754128251,1
Dropout,0.8431858982052584,1,0.628880071458972,1,0.5725731267099394,1,0.4606971653855465,0,0.9999109757670746,1,0.8935218900079546,1,0.6974268301601153,1,0.7816730005807074,1,0.6863559568531246,1,0.9896052798436848,1,0.5282632139794587,1,0.9927192078539334,1,0.826325215420226,1,0.49174067588360015,0,0.59,1,0.7634315997779636,1,0.861909178230549,1,0.7212214054390229,1
Dropout,0.9984927968124115,1,0.9773008140676082,1,0.9935912971836539,1,0.9497625141350834,1,0.9999999999999525,1,0.9996057990463313,1,0.9847580600245343,1,0.9746097725158218,1,0.965902460270533,1,0.9999999999997259,1,0.4996500744134561,0,0.7083654480692804,1,0.826325215420226,1,0.6966880450003393,1,0.89,1,0.9433626377200515,1,0.9199608135693336,1,0.9125784201916026,1
Dropout,0.9999626515385646,1,0.9981614620217588,1,0.9999039996606972,1,0.9964901188314979,1,1.0,1,0.9999997706129204,1,0.998838058226697,1,0.99939839648881,1,0.9934926380911376,1,1.0,1,0.666136886819364,1,0.9999274588899582,1,0.826325215420226,1,0.6966880450003393,1,0.97,1,0.9433626377200515,1,0.9199608135693336,1,0.9962151032117834,1
Graduate,0.030030240272468478,0,0.05883866091746883,0,0.011030073650207584,0,0.06229080526796815,0,5.676187224517812e-07,0,0.0021515068171027787,0,0.07191371166657345,0,0.08085919523127423,0,0.10518652848359056,0,6.0210257852855165e-06,0,0.2970412379817896,0,0.015425153139566895,0,0.826325215420226,1,0.28949519356018605,0,0.25,0,0.12471298770215541,0,0.5236041673784246,1,0.27551581926995744,0
Dropout,0.9972992622655769,1,0.9834857903122289,1,0.9962738850362386,1,0.8791157634201918,1,0.9992345588200926,1,0.6147229099464806,1,0.9722500586305693,1,0.4303046331127444,0,0.6172386642936757,1,0.9709916387513285,1,0.423891760092577,0,0.7668590951490803,1,0.2290668154093673,0,0.39161748026753257,0,0.52,1,0.3617688055348963,0,0.3681205822825949,0,0.7324180313808416,1
Dropout,0.20597487383330393,0,0.4607354340048774,0,0.3417432653878738,0,0.5076993500128186,1,0.9238085255830292,1,0.9991327861641123,1,0.2379657306589274,0,0.26486888044280965,0,0.1740018735003585,0,0.9493747504856024,1,0.2061373918712949,0,0.9999758563107324,1,0.826325215420226,1,0.29151674969854124,0,0.35,0,0.7270206837661155,1,0.4172895468485365,0,0.2662462515728376,0
Graduate,0.04246432285588264,0,0.07632688912305405,0,0.018233132073156244,0,0.06450521626211658,0,0.04294283173540464,0,0.004294626732209413,0,0.07726724260550104,0,0.12934557835349497,0,0.10264068668943309,0,0.024433932362219246,0,0.2683090187073594,0,0.19666054983943118,0,0.2290668154093673,0,0.2817144882094166,0,0.42,0,0.20142262289632873,0,0.34751169236699847,0,0.2961127913675412,0
Graduate,0.7826935532260018,1,0.6945171203343822,1,0.6650101662416719,1,0.21613312816338948,0,0.45106390917544337,0,0.04495897144452998,0,0.6570795475146523,1,0.44821572082037264,0,0.21976117663655784,0,7.328038925713543e-05,0,0.6724255970319521,1,0.7768319562586534,1,0.2290668154093673,0,0.40852011645245667,0,0.37,0,0.3617688055348963,0,0.29967066890832506,0,0.3561443087108154,0
Graduate,0.046493685163262244,0,0.08809383383525134,0,0.022102484722977045,0,0.07161072606049401,0,0.000904391281889741,0,0.010412852892501942,0,0.09138842724270568,0,0.04226243205344821,0,0.11843313569910127,0,0.000525639829249025,0,0.30210867240372447,0,0.00949874473290022,0,0.2290668154093673,0,0.19647237263991799,0,0.09,0,0.12471298770215541,0,0.08192172345854132,0,0.10991407080249234,0
Graduate,0.02547239956801206,0,0.04962557292662038,0,0.008460629506586437,0,0.03867402354988658,0,6.361956355950286e-07,0,0.0014408136735231643,0,0.06698034208427957,0,0.07689709364812838,0,0.10849598019209383,0,4.290576496202014e-06,0,0.2827794890879454,0,0.006355618149041189,0,0.2290668154093673,0,0.19647237263991799,0,0.06,0,0.1472737311130055,0,0.09757804083022222,0,0.07768406159228798,0
Graduate,0.008601703748188805,0,0.027934513342657574,0,0.003566976730230209,0,0.025362503036699735,0,1.737409191106582e-07,0,0.00035483880390006816,0,0.03380343269522508,0,0.011735465536596297,0,0.05354807534576309,0,9.275297563338114e-08,0,0.25111394158943884,0,0.0022755070686670893,0,0.2290668154093673,0,0.19647237263991799,0,0.0,0,0.09899050473462292,0,0.073814740295057,0,0.03625225801409195,0
